iteration	\log_{10}(R_{\rho})
4026	-5.7566535291
4027	-5.7567852268
4028	-5.7569169094
4029	-5.7570485769
4030	-5.7571802293
4031	-5.7573118665
4032	-5.7574434886
4033	-5.7575750956
4034	-5.7577066874
4035	-5.7578382641
4036	-5.7579698256
4037	-5.7581013719
4038	-5.7582329031
4039	-5.7583644191
4040	-5.7584959199
4041	-5.7586274055
4042	-5.7587588759
4043	-5.7588903311
4044	-5.759021771
4045	-5.7591531957
4046	-5.7592846052
4047	-5.7594159995
4048	-5.7595473785
4049	-5.7596787423
4050	-5.7598100908
4051	-5.759941424
4052	-5.760072742
4053	-5.7602040447
4054	-5.760335332
4055	-5.7604666041
4056	-5.7605978609
4057	-5.7607291024
4058	-5.7608603285
4059	-5.7609915394
4060	-5.7611227349
4061	-5.7612539151
4062	-5.7613850799
4063	-5.7615162293
4064	-5.7616473635
4065	-5.7617784822
4066	-5.7619095856
4067	-5.7620406736
4068	-5.7621717462
4069	-5.7623028034
4070	-5.7624338453
4071	-5.7625648717
4072	-5.7626958827
4073	-5.7628268783
4074	-5.7629578585
4075	-5.7630888232
4076	-5.7632197725
4077	-5.7633507063
4078	-5.7634816247
4079	-5.7636125277
4080	-5.7637434151
4081	-5.7638742871
4082	-5.7640051436
4083	-5.7641359847
4084	-5.7642668102
4085	-5.7643976203
4086	-5.7645284148
4087	-5.7646591938
4088	-5.7647899573
4089	-5.7649207053
4090	-5.7650514378
4091	-5.7651821547
4092	-5.7653128561
4093	-5.7654435419
4094	-5.7655742122
4095	-5.7657048669
4096	-5.765835506
4097	-5.7659661296
4098	-5.7660967376
4099	-5.76622733
4100	-5.7663579068
4101	-5.766488468
4102	-5.7666190136
4103	-5.7667495436
4104	-5.766880058
4105	-5.7670105567
4106	-5.7671410398
4107	-5.7672715073
4108	-5.7674019591
4109	-5.7675323953
4110	-5.7676628158
4111	-5.7677932207
4112	-5.7679236099
4113	-5.7680539834
4114	-5.7681843412
4115	-5.7683146834
4116	-5.7684450098
4117	-5.7685753206
4118	-5.7687056156
4119	-5.768835895
4120	-5.7689661586
4121	-5.7690964065
4122	-5.7692266387
4123	-5.7693568552
4124	-5.7694870559
4125	-5.7696172409
4126	-5.7697474101
4127	-5.7698775635
4128	-5.7700077012
4129	-5.7701378232
4130	-5.7702679293
4131	-5.7703980197
4132	-5.7705280943
4133	-5.7706581531
4134	-5.7707881961
4135	-5.7709182234
4136	-5.7710482348
4137	-5.7711782303
4138	-5.7713082101
4139	-5.771438174
4140	-5.7715681222
4141	-5.7716980544
4142	-5.7718279709
4143	-5.7719578715
4144	-5.7720877562
4145	-5.7722176251
4146	-5.7723474781
4147	-5.7724773153
4148	-5.7726071365
4149	-5.7727369419
4150	-5.7728667315
4151	-5.7729965051
4152	-5.7731262628
4153	-5.7732560046
4154	-5.7733857306
4155	-5.7735154406
4156	-5.7736451347
4157	-5.7737748129
4158	-5.7739044751
4159	-5.7740341215
4160	-5.7741637519
4161	-5.7742933663
4162	-5.7744229648
4163	-5.7745525474
4164	-5.774682114
4165	-5.7748116647
4166	-5.7749411993
4167	-5.7750707181
4168	-5.7752002208
4169	-5.7753297075
4170	-5.7754591783
4171	-5.7755886331
4172	-5.7757180719
4173	-5.7758474947
4174	-5.7759769014
4175	-5.7761062922
4176	-5.776235667
4177	-5.7763650257
4178	-5.7764943684
4179	-5.7766236951
4180	-5.7767530057
4181	-5.7768823003
4182	-5.7770115789
4183	-5.7771408415
4184	-5.7772700879
4185	-5.7773993184
4186	-5.7775285327
4187	-5.777657731
4188	-5.7777869133
4189	-5.7779160794
4190	-5.7780452295
4191	-5.7781743635
4192	-5.7783034814
4193	-5.7784325833
4194	-5.778561669
4195	-5.7786907386
4196	-5.7788197922
4197	-5.7789488296
4198	-5.7790778509
4199	-5.7792068561
4200	-5.7793358452
4201	-5.7794648182
4202	-5.779593775
4203	-5.7797227157
4204	-5.7798516402
4205	-5.7799805486
4206	-5.7801094409
4207	-5.780238317
4208	-5.780367177
4209	-5.7804960208
4210	-5.7806248485
4211	-5.78075366
4212	-5.7808824553
4213	-5.7810112344
4214	-5.7811399974
4215	-5.7812687442
4216	-5.7813974748
4217	-5.7815261893
4218	-5.7816548875
4219	-5.7817835696
4220	-5.7819122354
4221	-5.7820408851
4222	-5.7821695185
4223	-5.7822981358
4224	-5.7824267368
4225	-5.7825553216
4226	-5.7826838902
4227	-5.7828124426
4228	-5.7829409788
4229	-5.7830694987
4230	-5.7831980024
4231	-5.7833264898
4232	-5.7834549611
4233	-5.783583416
4234	-5.7837118547
4235	-5.7838402772
4236	-5.7839686834
4237	-5.7840970734
4238	-5.7842254471
4239	-5.7843538046
4240	-5.7844821458
4241	-5.7846104707
4242	-5.7847387793
4243	-5.7848670717
4244	-5.7849953478
4245	-5.7851236076
4246	-5.7852518512
4247	-5.7853800784
4248	-5.7855082894
4249	-5.785636484
4250	-5.7857646624
4251	-5.7858928245
4252	-5.7860209703
4253	-5.7861490998
4254	-5.7862772129
4255	-5.7864053098
4256	-5.7865333904
4257	-5.7866614546
4258	-5.7867895026
4259	-5.7869175342
4260	-5.7870455495
4261	-5.7871735484
4262	-5.7873015311
4263	-5.7874294974
4264	-5.7875574474
4265	-5.787685381
4266	-5.7878132983
4267	-5.7879411993
4268	-5.788069084
4269	-5.7881969522
4270	-5.7883248042
4271	-5.7884526398
4272	-5.788580459
4273	-5.7887082619
4274	-5.7888360485
4275	-5.7889638187
4276	-5.7890915725
4277	-5.78921931
4278	-5.7893470311
4279	-5.7894747358
4280	-5.7896024242
4281	-5.7897300962
4282	-5.7898577519
4283	-5.7899853911
4284	-5.790113014
4285	-5.7902406205
4286	-5.7903682107
4287	-5.7904957845
4288	-5.7906233418
4289	-5.7907508828
4290	-5.7908784075
4291	-5.7910059157
4292	-5.7911334075
4293	-5.791260883
4294	-5.791388342
4295	-5.7915157847
4296	-5.791643211
4297	-5.7917706209
4298	-5.7918980143
4299	-5.7920253914
4300	-5.7921527521
4301	-5.7922800964
4302	-5.7924074243
4303	-5.7925347357
4304	-5.7926620308
4305	-5.7927893094
4306	-5.7929165717
4307	-5.7930438175
4308	-5.7931710469
4309	-5.79329826
4310	-5.7934254566
4311	-5.7935526368
4312	-5.7936798005
4313	-5.7938069479
4314	-5.7939340788
4315	-5.7940611933
4316	-5.7941882914
4317	-5.7943153731
4318	-5.7944424384
4319	-5.7945694872
4320	-5.7946965196
4321	-5.7948235356
4322	-5.7949505352
4323	-5.7950775183
4324	-5.7952044851
4325	-5.7953314353
4326	-5.7954583692
4327	-5.7955852866
4328	-5.7957121876
4329	-5.7958390722
4330	-5.7959659403
4331	-5.7960927921
4332	-5.7962196273
4333	-5.7963464462
4334	-5.7964732486
4335	-5.7966000346
4336	-5.7967268041
4337	-5.7968535572
4338	-5.7969802939
4339	-5.7971070142
4340	-5.797233718
4341	-5.7973604053
4342	-5.7974870763
4343	-5.7976137308
4344	-5.7977403689
4345	-5.7978669905
4346	-5.7979935957
4347	-5.7981201845
4348	-5.7982467568
4349	-5.7983733127
4350	-5.7984998521
4351	-5.7986263752
4352	-5.7987528817
4353	-5.7988793719
4354	-5.7990058456
4355	-5.7991323029
4356	-5.7992587437
4357	-5.7993851681
4358	-5.7995115761
4359	-5.7996379676
4360	-5.7997643428
4361	-5.7998907014
4362	-5.8000170437
4363	-5.8001433695
4364	-5.8002696788
4365	-5.8003959718
4366	-5.8005222483
4367	-5.8006485084
4368	-5.800774752
4369	-5.8009009792
4370	-5.80102719
4371	-5.8011533844
4372	-5.8012795623
4373	-5.8014057238
4374	-5.8015318688
4375	-5.8016579975
4376	-5.8017841097
4377	-5.8019102055
4378	-5.8020362849
4379	-5.8021623478
4380	-5.8022883943
4381	-5.8024144244
4382	-5.8025404381
4383	-5.8026664354
4384	-5.8027924162
4385	-5.8029183806
4386	-5.8030443286
4387	-5.8031702602
4388	-5.8032961754
4389	-5.8034220742
4390	-5.8035479565
4391	-5.8036738225
4392	-5.803799672
4393	-5.8039255051
4394	-5.8040513218
4395	-5.8041771221
4396	-5.804302906
4397	-5.8044286735
4398	-5.8045544246
4399	-5.8046801593
4400	-5.8048058776
4401	-5.8049315795
4402	-5.805057265
4403	-5.8051829341
4404	-5.8053085868
4405	-5.8054342232
4406	-5.8055598431
4407	-5.8056854466
4408	-5.8058110338
4409	-5.8059366045
4410	-5.8060621589
4411	-5.8061876969
4412	-5.8063132186
4413	-5.8064387238
4414	-5.8065642127
4415	-5.8066896852
4416	-5.8068151413
4417	-5.806940581
4418	-5.8070660044
4419	-5.8071914114
4420	-5.8073168021
4421	-5.8074421764
4422	-5.8075675343
4423	-5.8076928759
4424	-5.8078182011
4425	-5.8079435099
4426	-5.8080688024
4427	-5.8081940786
4428	-5.8083193384
4429	-5.8084445818
4430	-5.808569809
4431	-5.8086950198
4432	-5.8088202142
4433	-5.8089453923
4434	-5.809070554
4435	-5.8091956995
4436	-5.8093208286
4437	-5.8094459414
4438	-5.8095710378
4439	-5.8096961179
4440	-5.8098211818
4441	-5.8099462292
4442	-5.8100712604
4443	-5.8101962753
4444	-5.8103212738
4445	-5.8104462561
4446	-5.810571222
4447	-5.8106961717
4448	-5.810821105
4449	-5.8109460221
4450	-5.8110709228
4451	-5.8111958073
4452	-5.8113206755
4453	-5.8114455274
4454	-5.811570363
4455	-5.8116951824
4456	-5.8118199854
4457	-5.8119447722
4458	-5.8120695428
4459	-5.812194297
4460	-5.812319035
4461	-5.8124437568
4462	-5.8125684623
4463	-5.8126931515
4464	-5.8128178245
4465	-5.8129424812
4466	-5.8130671217
4467	-5.8131917459
4468	-5.813316354
4469	-5.8134409457
4470	-5.8135655213
4471	-5.8136900806
4472	-5.8138146237
4473	-5.8139391505
4474	-5.8140636612
4475	-5.8141881556
4476	-5.8143126339
4477	-5.8144370959
4478	-5.8145615417
4479	-5.8146859713
4480	-5.8148103848
4481	-5.814934782
4482	-5.815059163
4483	-5.8151835279
4484	-5.8153078766
4485	-5.8154322091
4486	-5.8155565254
4487	-5.8156808256
4488	-5.8158051096
4489	-5.8159293774
4490	-5.8160536291
4491	-5.8161778647
4492	-5.816302084
4493	-5.8164262873
4494	-5.8165504744
4495	-5.8166746453
4496	-5.8167988001
4497	-5.8169229388
4498	-5.8170470614
4499	-5.8171711678
4500	-5.8172952581
4501	-5.8174193323
4502	-5.8175433904
4503	-5.8176674324
4504	-5.8177914583
4505	-5.8179154681
4506	-5.8180394618
4507	-5.8181634394
4508	-5.8182874009
4509	-5.8184113464
4510	-5.8185352757
4511	-5.818659189
4512	-5.8187830863
4513	-5.8189069674
4514	-5.8190308325
4515	-5.8191546816
4516	-5.8192785146
4517	-5.8194023316
4518	-5.8195261325
4519	-5.8196499174
4520	-5.8197736863
4521	-5.8198974391
4522	-5.8200211759
4523	-5.8201448968
4524	-5.8202686015
4525	-5.8203922903
4526	-5.8205159631
4527	-5.8206396199
4528	-5.8207632607
4529	-5.8208868855
4530	-5.8210104944
4531	-5.8211340872
4532	-5.8212576641
4533	-5.821381225
4534	-5.8215047699
4535	-5.8216282989
4536	-5.8217518119
4537	-5.821875309
4538	-5.8219987902
4539	-5.8221222554
4540	-5.8222457046
4541	-5.822369138
4542	-5.8224925554
4543	-5.8226159569
4544	-5.8227393425
4545	-5.8228627121
4546	-5.8229860659
4547	-5.8231094038
4548	-5.8232327258
4549	-5.8233560319
4550	-5.8234793222
4551	-5.8236025965
4552	-5.823725855
4553	-5.8238490977
4554	-5.8239723244
4555	-5.8240955354
4556	-5.8242187304
4557	-5.8243419097
4558	-5.8244650731
4559	-5.8245882206
4560	-5.8247113524
4561	-5.8248344683
4562	-5.8249575684
4563	-5.8250806527
4564	-5.8252037212
4565	-5.8253267738
4566	-5.8254498107
4567	-5.8255728318
4568	-5.8256958372
4569	-5.8258188267
4570	-5.8259418005
4571	-5.8260647585
4572	-5.8261877008
4573	-5.8263106273
4574	-5.8264335381
4575	-5.8265564331
4576	-5.8266793124
4577	-5.826802176
4578	-5.8269250238
4579	-5.827047856
4580	-5.8271706724
4581	-5.8272934731
4582	-5.8274162582
4583	-5.8275390275
4584	-5.8276617812
4585	-5.8277845191
4586	-5.8279072414
4587	-5.8280299481
4588	-5.8281526391
4589	-5.8282753144
4590	-5.8283979741
4591	-5.8285206181
4592	-5.8286432465
4593	-5.8287658593
4594	-5.8288884564
4595	-5.829011038
4596	-5.8291336039
4597	-5.8292561542
4598	-5.8293786889
4599	-5.829501208
4600	-5.8296237116
4601	-5.8297461995
4602	-5.8298686719
4603	-5.8299911287
4604	-5.83011357
4605	-5.8302359957
4606	-5.8303584059
4607	-5.8304808005
4608	-5.8306031796
4609	-5.8307255432
4610	-5.8308478912
4611	-5.8309702238
4612	-5.8310925408
4613	-5.8312148423
4614	-5.8313371284
4615	-5.831459399
4616	-5.831581654
4617	-5.8317038937
4618	-5.8318261178
4619	-5.8319483265
4620	-5.8320705198
4621	-5.8321926976
4622	-5.8323148599
4623	-5.8324370068
4624	-5.8325591384
4625	-5.8326812544
4626	-5.8328033551
4627	-5.8329254404
4628	-5.8330475103
4629	-5.8331695648
4630	-5.8332916039
4631	-5.8334136276
4632	-5.833535636
4633	-5.833657629
4634	-5.8337796066
4635	-5.8339015689
4636	-5.8340235159
4637	-5.8341454475
4638	-5.8342673638
4639	-5.8343892648
4640	-5.8345111505
4641	-5.8346330209
4642	-5.8347548759
4643	-5.8348767157
4644	-5.8349985403
4645	-5.8351203495
4646	-5.8352421435
4647	-5.8353639222
4648	-5.8354856857
4649	-5.8356074339
4650	-5.8357291669
4651	-5.8358508846
4652	-5.8359725872
4653	-5.8360942745
4654	-5.8362159466
4655	-5.8363376036
4656	-5.8364592453
4657	-5.8365808718
4658	-5.8367024832
4659	-5.8368240794
4660	-5.8369456604
4661	-5.8370672263
4662	-5.837188777
4663	-5.8373103126
4664	-5.8374318331
4665	-5.8375533384
4666	-5.8376748286
4667	-5.8377963037
4668	-5.8379177638
4669	-5.8380392087
4670	-5.8381606385
4671	-5.8382820533
4672	-5.838403453
4673	-5.8385248376
4674	-5.8386462072
4675	-5.8387675617
4676	-5.8388889012
4677	-5.8390102257
4678	-5.8391315351
4679	-5.8392528296
4680	-5.839374109
4681	-5.8394953734
4682	-5.8396166229
4683	-5.8397378574
4684	-5.8398590768
4685	-5.8399802814
4686	-5.8401014709
4687	-5.8402226456
4688	-5.8403438052
4689	-5.84046495
4690	-5.8405860798
4691	-5.8407071947
4692	-5.8408282947
4693	-5.8409493798
4694	-5.84107045
4695	-5.8411915053
4696	-5.8413125457
4697	-5.8414335713
4698	-5.841554582
4699	-5.8416755778
4700	-5.8417965588
4701	-5.841917525
4702	-5.8420384764
4703	-5.8421594129
4704	-5.8422803346
4705	-5.8424012415
4706	-5.8425221337
4707	-5.842643011
4708	-5.8427638736
4709	-5.8428847214
4710	-5.8430055544
4711	-5.8431263727
4712	-5.8432471763
4713	-5.8433679651
4714	-5.8434887392
4715	-5.8436094985
4716	-5.8437302432
4717	-5.8438509732
4718	-5.8439716884
4719	-5.844092389
4720	-5.844213075
4721	-5.8443337462
4722	-5.8444544028
4723	-5.8445750447
4724	-5.844695672
4725	-5.8448162847
4726	-5.8449368827
4727	-5.8450574662
4728	-5.845178035
4729	-5.8452985892
4730	-5.8454191289
4731	-5.8455396539
4732	-5.8456601645
4733	-5.8457806604
4734	-5.8459011418
4735	-5.8460216086
4736	-5.8461420609
4737	-5.8462624987
4738	-5.8463829219
4739	-5.8465033307
4740	-5.8466237249
4741	-5.8467441047
4742	-5.84686447
4743	-5.8469848208
4744	-5.8471051571
4745	-5.847225479
4746	-5.8473457865
4747	-5.8474660795
4748	-5.8475863581
4749	-5.8477066222
4750	-5.847826872
4751	-5.8479471073
4752	-5.8480673283
4753	-5.8481875348
4754	-5.848307727
4755	-5.8484279048
4756	-5.8485480683
4757	-5.8486682175
4758	-5.8487883522
4759	-5.8489084727
4760	-5.8490285788
4761	-5.8491486707
4762	-5.8492687482
4763	-5.8493888114
4764	-5.8495088604
4765	-5.8496288951
4766	-5.8497489155
4767	-5.8498689216
4768	-5.8499889135
4769	-5.8501088912
4770	-5.8502288547
4771	-5.8503488039
4772	-5.8504687389
4773	-5.8505886598
4774	-5.8507085664
4775	-5.8508284588
4776	-5.8509483371
4777	-5.8510682012
4778	-5.8511880512
4779	-5.851307887
4780	-5.8514277087
4781	-5.8515475163
4782	-5.8516673097
4783	-5.851787089
4784	-5.8519068543
4785	-5.8520266054
4786	-5.8521463425
4787	-5.8522660655
4788	-5.8523857745
4789	-5.8525054694
4790	-5.8526251502
4791	-5.852744817
4792	-5.8528644699
4793	-5.8529841086
4794	-5.8531037334
4795	-5.8532233442
4796	-5.853342941
4797	-5.8534625239
4798	-5.8535820927
4799	-5.8537016477
4800	-5.8538211887
4801	-5.8539407157
4802	-5.8540602288
4803	-5.854179728
4804	-5.8542992133
4805	-5.8544186847
4806	-5.8545381422
4807	-5.8546575859
4808	-5.8547770156
4809	-5.8548964315
4810	-5.8550158336
4811	-5.8551352218
4812	-5.8552545962
4813	-5.8553739568
4814	-5.8554933035
4815	-5.8556126365
4816	-5.8557319557
4817	-5.8558512611
4818	-5.8559705527
4819	-5.8560898305
4820	-5.8562090946
4821	-5.856328345
4822	-5.8564475816
4823	-5.8565668045
4824	-5.8566860137
4825	-5.8568052092
4826	-5.856924391
4827	-5.8570435592
4828	-5.8571627136
4829	-5.8572818544
4830	-5.8574009815
4831	-5.857520095
4832	-5.8576391949
4833	-5.8577582811
4834	-5.8578773538
4835	-5.8579964128
4836	-5.8581154582
4837	-5.85823449
4838	-5.8583535083
4839	-5.858472513
4840	-5.8585915042
4841	-5.8587104818
4842	-5.8588294459
4843	-5.8589483964
4844	-5.8590673334
4845	-5.859186257
4846	-5.859305167
4847	-5.8594240636
4848	-5.8595429467
4849	-5.8596618163
4850	-5.8597806724
4851	-5.8598995151
4852	-5.8600183444
4853	-5.8601371603
4854	-5.8602559627
4855	-5.8603747518
4856	-5.8604935274
4857	-5.8606122897
4858	-5.8607310386
4859	-5.8608497741
4860	-5.8609684963
4861	-5.8610872051
4862	-5.8612059006
4863	-5.8613245828
4864	-5.8614432517
4865	-5.8615619072
4866	-5.8616805495
4867	-5.8617991785
4868	-5.8619177942
4869	-5.8620363967
4870	-5.8621549859
4871	-5.8622735618
4872	-5.8623921245
4873	-5.8625106741
4874	-5.8626292104
4875	-5.8627477335
4876	-5.8628662434
4877	-5.8629847401
4878	-5.8631032236
4879	-5.863221694
4880	-5.8633401513
4881	-5.8634585954
4882	-5.8635770264
4883	-5.8636954442
4884	-5.863813849
4885	-5.8639322406
4886	-5.8640506192
4887	-5.8641689847
4888	-5.8642873371
4889	-5.8644056765
4890	-5.8645240028
4891	-5.864642316
4892	-5.8647606163
4893	-5.8648789035
4894	-5.8649971777
4895	-5.865115439
4896	-5.8652336872
4897	-5.8653519225
4898	-5.8654701448
4899	-5.8655883542
4900	-5.8657065506
4901	-5.865824734
4902	-5.8659429046
4903	-5.8660610622
4904	-5.866179207
4905	-5.8662973388
4906	-5.8664154578
4907	-5.8665335639
4908	-5.8666516571
4909	-5.8667697375
4910	-5.866887805
4911	-5.8670058597
4912	-5.8671239016
4913	-5.8672419307
4914	-5.867359947
4915	-5.8674779505
4916	-5.8675959412
4917	-5.8677139191
4918	-5.8678318843
4919	-5.8679498368
4920	-5.8680677765
4921	-5.8681857034
4922	-5.8683036177
4923	-5.8684215193
4924	-5.8685394081
4925	-5.8686572843
4926	-5.8687751478
4927	-5.8688929987
4928	-5.8690108369
4929	-5.8691286624
4930	-5.8692464753
4931	-5.8693642756
4932	-5.8694820633
4933	-5.8695998384
4934	-5.8697176009
4935	-5.8698353508
4936	-5.8699530882
4937	-5.8700708129
4938	-5.8701885252
4939	-5.8703062249
4940	-5.8704239121
4941	-5.8705415867
4942	-5.8706592489
4943	-5.8707768985
4944	-5.8708945357
4945	-5.8710121604
4946	-5.8711297726
4947	-5.8712473724
4948	-5.8713649597
4949	-5.8714825346
4950	-5.8716000971
4951	-5.8717176472
4952	-5.8718351848
4953	-5.8719527101
4954	-5.872070223
4955	-5.8721877235
4956	-5.8723052117
4957	-5.8724226875
4958	-5.872540151
4959	-5.8726576021
4960	-5.8727750409
4961	-5.8728924675
4962	-5.8730098817
4963	-5.8731272836
4964	-5.8732446733
4965	-5.8733620507
4966	-5.8734794158
4967	-5.8735967688
4968	-5.8737141094
4969	-5.8738314379
4970	-5.8739487541
4971	-5.8740660582
4972	-5.87418335
4973	-5.8743006297
4974	-5.8744178972
4975	-5.8745351525
4976	-5.8746523957
4977	-5.8747696267
4978	-5.8748868457
4979	-5.8750040525
4980	-5.8751212472
4981	-5.8752384298
4982	-5.8753556003
4983	-5.8754727587
4984	-5.8755899051
4985	-5.8757070394
4986	-5.8758241617
4987	-5.8759412719
4988	-5.8760583702
4989	-5.8761754564
4990	-5.8762925306
4991	-5.8764095928
4992	-5.876526643
4993	-5.8766436813
4994	-5.8767607076
4995	-5.876877722
4996	-5.8769947244
4997	-5.8771117149
4998	-5.8772286935
4999	-5.8773456601
5000	-5.8774626149
5001	-5.8775795578
5002	-5.8776964888
5003	-5.877813408
5004	-5.8779303153
5005	-5.8780472107
5006	-5.8781640944
5007	-5.8782809662
5008	-5.8783978261
5009	-5.8785146743
5010	-5.8786315107
5011	-5.8787483353
5012	-5.8788651482
5013	-5.8789819493
5014	-5.8790987386
5015	-5.8792155162
5016	-5.8793322821
5017	-5.8794490362
5018	-5.8795657787
5019	-5.8796825094
5020	-5.8797992285
5021	-5.8799159359
5022	-5.8800326316
5023	-5.8801493156
5024	-5.8802659881
5025	-5.8803826489
5026	-5.880499298
5027	-5.8806159356
5028	-5.8807325615
5029	-5.8808491759
5030	-5.8809657787
5031	-5.8810823699
5032	-5.8811989496
5033	-5.8813155177
5034	-5.8814320742
5035	-5.8815486193
5036	-5.8816651528
5037	-5.8817816748
5038	-5.8818981853
5039	-5.8820146843
5040	-5.8821311719
5041	-5.882247648
5042	-5.8823641126
5043	-5.8824805658
5044	-5.8825970075
5045	-5.8827134379
5046	-5.8828298568
5047	-5.8829462643
5048	-5.8830626604
5049	-5.8831790451
5050	-5.8832954185
5051	-5.8834117805
5052	-5.8835281311
5053	-5.8836444704
5054	-5.8837607984
5055	-5.883877115
5056	-5.8839934204
5057	-5.8841097144
5058	-5.8842259972
5059	-5.8843422687
5060	-5.8844585289
5061	-5.8845747778
5062	-5.8846910155
5063	-5.884807242
5064	-5.8849234573
5065	-5.8850396613
5066	-5.8851558541
5067	-5.8852720357
5068	-5.8853882062
5069	-5.8855043655
5070	-5.8856205136
5071	-5.8857366505
5072	-5.8858527763
5073	-5.885968891
5074	-5.8860849945
5075	-5.886201087
5076	-5.8863171683
5077	-5.8864332385
5078	-5.8865492977
5079	-5.8866653458
5080	-5.8867813828
5081	-5.8868974088
5082	-5.8870134237
5083	-5.8871294276
5084	-5.8872454205
5085	-5.8873614023
5086	-5.8874773732
5087	-5.8875933331
5088	-5.887709282
5089	-5.8878252199
5090	-5.8879411469
5091	-5.8880570629
5092	-5.888172968
5093	-5.8882888622
5094	-5.8884047454
5095	-5.8885206177
5096	-5.8886364792
5097	-5.8887523297
5098	-5.8888681694
5099	-5.8889839982
5100	-5.8890998162
5101	-5.8892156233
5102	-5.8893314195
5103	-5.8894472049
5104	-5.8895629796
5105	-5.8896787434
5106	-5.8897944964
5107	-5.8899102386
5108	-5.8900259701
5109	-5.8901416908
5110	-5.8902574007
5111	-5.8903730999
5112	-5.8904887883
5113	-5.8906044661
5114	-5.8907201331
5115	-5.8908357894
5116	-5.890951435
5117	-5.8910670699
5118	-5.8911826942
5119	-5.8912983077
5120	-5.8914139107
5121	-5.891529503
5122	-5.8916450846
5123	-5.8917606557
5124	-5.8918762161
5125	-5.8919917659
